Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","16","Bangladesh","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2611","Fc","Calculated data"
"FBS","Food Balances (2010-)","16","Bangladesh","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","61.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","16","Bangladesh","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","16","Bangladesh","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","16","Bangladesh","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","16","Bangladesh","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","16","Bangladesh","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","127","Fc","Calculated data"
"FBS","Food Balances (2010-)","16","Bangladesh","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","12.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","16","Bangladesh","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","255","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","16","Bangladesh","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","16","Bangladesh","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","16","Bangladesh","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","258","S","Standardized data"
"FBS","Food Balances (2010-)","16","Bangladesh","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balances (2010-)","16","Bangladesh","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","14","Barbados","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","14","Barbados","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","14","Barbados","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","14","Barbados","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","14","Barbados","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2941","Fc","Calculated data"
"FBS","Food Balances (2010-)","14","Barbados","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","88.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","14","Barbados","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","14","Barbados","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","14","Barbados","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","14","Barbados","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","14","Barbados","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","701","Fc","Calculated data"
"FBS","Food Balances (2010-)","14","Barbados","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","50.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","14","Barbados","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","17","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","14","Barbados","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","14","Barbados","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","14","Barbados","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","18","S","Standardized data"
"FBS","Food Balances (2010-)","14","Barbados","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","206","Fc","Calculated data"
"FBS","Food Balances (2010-)","14","Barbados","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","15.77","Fc","Calculated data"
"FBS","Food Balances (2010-)","57","Belarus","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","57","Belarus","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","57","Belarus","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","57","Belarus","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","57","Belarus","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3264","Fc","Calculated data"
"FBS","Food Balances (2010-)","57","Belarus","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","90.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","57","Belarus","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","57","Belarus","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","57","Belarus","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","57","Belarus","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","57","Belarus","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","827","Fc","Calculated data"
"FBS","Food Balances (2010-)","57","Belarus","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","50.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","57","Belarus","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","466","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","57","Belarus","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","11","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","57","Belarus","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","168","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","57","Belarus","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","274","S","Standardized data"
"FBS","Food Balances (2010-)","57","Belarus","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","98","Fc","Calculated data"
"FBS","Food Balances (2010-)","57","Belarus","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","9.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","255","Belgium","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","255","Belgium","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","255","Belgium","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","255","Belgium","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","255","Belgium","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3774","Fc","Calculated data"
"FBS","Food Balances (2010-)","255","Belgium","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","98.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","255","Belgium","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","255","Belgium","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","255","Belgium","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","255","Belgium","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","255","Belgium","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1163","Fc","Calculated data"
"FBS","Food Balances (2010-)","255","Belgium","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","56.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","255","Belgium","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","470","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","255","Belgium","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","303","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","255","Belgium","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","639","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","255","Belgium","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","162","S","Standardized data"
"FBS","Food Balances (2010-)","255","Belgium","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","40","Fc","Calculated data"
"FBS","Food Balances (2010-)","255","Belgium","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5511","Production","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5611","Import Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5911","Export Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","15","Belgium-Luxembourg","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2731","Fc","Calculated data"
"FBS","Food Balances (2010-)","23","Belize","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","71.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","23","Belize","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","605","Fc","Calculated data"
"FBS","Food Balances (2010-)","23","Belize","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","31.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","23","Belize","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","23","Belize","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","23","Belize","5911","Export Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","23","Belize","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","20","S","Standardized data"
"FBS","Food Balances (2010-)","23","Belize","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","111","Fc","Calculated data"
